claim_id,pet_id,provider_id,month,region,provider_type,species,breed_group,age,complexity,condition,treatment,units,unit_price,paid,referred,vet_note,source
C0332022,P0792,VET-033,2025-04,rural,emergency,dog,small,7,1,gastroenteritis,consult,1,275.40,275.40,true,gastroenteritis; age 7; complexity 1; repeat visit; referral noted,synthetic-v1
C0332023,P0214,VET-033,2025-04,rural,emergency,dog,mixed,8,2,otitis,cytology,1,210.87,210.87,true,otitis; age 8; complexity 2; referral noted,synthetic-v1
C0332024,P2307,VET-033,2025-04,rural,emergency,dog,mixed,3,0,dermatitis,medication,1,194.14,194.14,true,dermatitis; age 3; complexity 0; referral noted,synthetic-v1
C0332025,P0048,VET-033,2025-04,rural,emergency,cat,large,12,0,otitis,cytology,1,192.34,192.34,true,otitis; age 12; complexity 0; referral noted,synthetic-v1
C0333000,P1097,VET-034,2025-04,metro,specialty,dog,small,11,2,dermatitis,consult,2,395.21,790.43,true,dermatitis; age 11; complexity 2; referral noted,synthetic-v1
C0333001,P2005,VET-034,2025-04,metro,specialty,dog,medium,10,2,gastroenteritis,consult,1,332.67,332.67,true,gastroenteritis; age 10; complexity 2; referral noted,synthetic-v1
C0333002,P1053,VET-034,2025-04,metro,specialty,dog,mixed,10,1,gastroenteritis,consult,1,301.77,301.77,true,gastroenteritis; age 10; complexity 1; referral noted,synthetic-v1
C0333003,P1849,VET-034,2025-04,metro,specialty,cat,mixed,8,1,otitis,consult,2,256.59,513.18,true,otitis; age 8; complexity 1; referral noted,synthetic-v1
C0333004,P1332,VET-034,2025-04,metro,specialty,dog,large,4,2,otitis,consult,1,296.31,296.31,true,otitis; age 4; complexity 2; referral noted,synthetic-v1
C0333005,P0363,VET-034,2025-04,metro,specialty,dog,large,5,1,otitis,consult,1,291.74,291.74,true,otitis; age 5; complexity 1; referral noted,synthetic-v1
C0333006,P1424,VET-034,2025-04,metro,specialty,cat,mixed,13,1,dermatitis,consult,2,318.46,636.92,true,dermatitis; age 13; complexity 1; referral noted,synthetic-v1
C0333007,P2009,VET-034,2025-04,metro,specialty,cat,small,3,2,otitis,consult,1,269.71,269.71,true,otitis; age 3; complexity 2; referral noted,synthetic-v1
C0333008,P1576,VET-034,2025-04,metro,specialty,dog,medium,3,0,dermatitis,medication,2,187.09,374.18,true,dermatitis; age 3; complexity 0; referral noted,synthetic-v1
C0333009,P0561,VET-034,2025-04,metro,specialty,dog,small,3,0,dermatitis,consult,1,233.67,233.67,true,dermatitis; age 3; complexity 0; referral noted,synthetic-v1
C0333010,P2354,VET-034,2025-04,metro,specialty,dog,small,14,0,dermatitis,medication,1,275.99,275.99,true,dermatitis; age 14; complexity 0; referral noted,synthetic-v1
C0333011,P1531,VET-034,2025-04,metro,specialty,dog,medium,14,1,dermatitis,consult,2,351.22,702.44,true,dermatitis; age 14; complexity 1; referral noted,synthetic-v1
C0333012,P1692,VET-034,2025-04,metro,specialty,dog,small,8,2,gastroenteritis,pathology,1,353.87,353.87,true,gastroenteritis; age 8; complexity 2; repeat visit; referral noted,synthetic-v1
C0333013,P1646,VET-034,2025-04,metro,specialty,dog,large,4,1,gastroenteritis,pathology,1,367.01,367.01,true,gastroenteritis; age 4; complexity 1; referral noted,synthetic-v1
C0333014,P0973,VET-034,2025-04,metro,specialty,dog,large,13,0,otitis,cytology,2,210.89,421.78,true,otitis; age 13; complexity 0; referral noted,synthetic-v1
C0333015,P1838,VET-034,2025-04,metro,specialty,cat,large,10,0,dermatitis,consult,1,302.59,302.59,true,dermatitis; age 10; complexity 0; referral noted,synthetic-v1
C0333016,P2072,VET-034,2025-04,metro,specialty,dog,large,14,1,gastroenteritis,pathology,1,421.24,421.24,true,gastroenteritis; age 14; complexity 1; referral noted,synthetic-v1
C0333017,P2207,VET-034,2025-04,metro,specialty,dog,medium,4,0,dermatitis,consult,1,243.76,243.76,true,dermatitis; age 4; complexity 0; referral noted,synthetic-v1
C0334000,P1378,VET-035,2025-04,regional,specialty,dog,mixed,4,2,gastroenteritis,consult,2,385.68,771.35,true,gastroenteritis; age 4; complexity 2; referral noted,synthetic-v1
C0334001,P0639,VET-035,2025-04,regional,specialty,cat,medium,2,0,dermatitis,consult,1,301.22,301.22,true,dermatitis; age 2; complexity 0; referral noted,synthetic-v1
C0334002,P1140,VET-035,2025-04,regional,specialty,dog,small,3,1,dermatitis,medication,1,273.08,273.08,true,dermatitis; age 3; complexity 1; referral noted,synthetic-v1
C0334003,P0250,VET-035,2025-04,regional,specialty,dog,mixed,6,2,otitis,cytology,2,208.60,417.21,true,otitis; age 6; complexity 2; repeat visit; referral noted,synthetic-v1
C0334004,P1685,VET-035,2025-04,regional,specialty,dog,mixed,11,1,gastroenteritis,consult,1,343.53,343.53,true,gastroenteritis; age 11; complexity 1; referral noted,synthetic-v1
C0334005,P0318,VET-035,2025-04,regional,specialty,dog,medium,8,2,dermatitis,medication,1,250.42,250.42,true,dermatitis; age 8; complexity 2; referral noted,synthetic-v1
C0334006,P0495,VET-035,2025-04,regional,specialty,dog,small,13,0,gastroenteritis,pathology,1,438.31,438.31,true,gastroenteritis; age 13; complexity 0; referral noted,synthetic-v1
C0334007,P1551,VET-035,2025-04,regional,specialty,dog,small,9,0,dermatitis,medication,1,205.96,205.96,true,dermatitis; age 9; complexity 0; repeat visit; referral noted,synthetic-v1
C0334008,P0320,VET-035,2025-04,regional,specialty,cat,medium,4,1,otitis,cytology,1,177.61,177.61,true,otitis; age 4; complexity 1; referral noted,synthetic-v1
C0334009,P1546,VET-035,2025-04,regional,specialty,dog,medium,11,1,otitis,cytology,1,227.50,227.50,true,otitis; age 11; complexity 1; referral noted,synthetic-v1
C0334010,P1527,VET-035,2025-04,regional,specialty,dog,large,3,0,otitis,consult,1,268.31,268.31,true,otitis; age 3; complexity 0; referral noted,synthetic-v1
C0334011,P0170,VET-035,2025-04,regional,specialty,dog,mixed,2,1,gastroenteritis,pathology,1,396.44,396.44,true,gastroenteritis; age 2; complexity 1; repeat visit; referral noted,synthetic-v1
C0334012,P0273,VET-035,2025-04,regional,specialty,cat,medium,13,1,otitis,cytology,1,251.24,251.24,true,otitis; age 13; complexity 1; repeat visit; referral noted,synthetic-v1
C0334013,P0761,VET-035,2025-04,regional,specialty,dog,medium,1,2,gastroenteritis,consult,1,335.65,335.65,true,gastroenteritis; age 1; complexity 2; repeat visit; referral noted,synthetic-v1
C0334014,P1545,VET-035,2025-04,regional,specialty,dog,small,6,0,dermatitis,consult,2,287.91,575.81,true,dermatitis; age 6; complexity 0; referral noted,synthetic-v1
C0335000,P1041,VET-036,2025-04,rural,specialty,cat,small,14,1,gastroenteritis,pathology,1,460.05,460.05,true,gastroenteritis; age 14; complexity 1; referral noted,synthetic-v1
C0335001,P2384,VET-036,2025-04,rural,specialty,dog,medium,3,2,dermatitis,medication,2,280.66,561.32,true,dermatitis; age 3; complexity 2; referral noted,synthetic-v1
C0335002,P0739,VET-036,2025-04,rural,specialty,dog,mixed,4,0,gastroenteritis,pathology,1,361.07,361.07,true,gastroenteritis; age 4; complexity 0; referral noted,synthetic-v1
C0335003,P0806,VET-036,2025-04,rural,specialty,dog,mixed,10,0,gastroenteritis,pathology,1,351.43,351.43,true,gastroenteritis; age 10; complexity 0; referral noted,synthetic-v1
C0335004,P0218,VET-036,2025-04,rural,specialty,dog,medium,9,0,gastroenteritis,consult,1,319.27,319.27,true,gastroenteritis; age 9; complexity 0; referral noted,synthetic-v1
C0335005,P0410,VET-036,2025-04,rural,specialty,cat,small,4,0,gastroenteritis,pathology,1,373.35,373.35,true,gastroenteritis; age 4; complexity 0; referral noted,synthetic-v1
C0335006,P0880,VET-036,2025-04,rural,specialty,dog,medium,13,0,otitis,cytology,1,216.10,216.10,true,otitis; age 13; complexity 0; referral noted,synthetic-v1
C0335007,P0294,VET-036,2025-04,rural,specialty,dog,small,10,2,dermatitis,medication,2,325.79,651.58,true,dermatitis; age 10; complexity 2; referral noted,synthetic-v1
C0335008,P1562,VET-036,2025-04,rural,specialty,dog,medium,12,1,otitis,cytology,1,252.57,252.57,true,otitis; age 12; complexity 1; referral noted,synthetic-v1
C0335009,P0058,VET-036,2025-04,rural,specialty,dog,medium,9,0,dermatitis,medication,1,232.93,232.93,true,dermatitis; age 9; complexity 0; referral noted,synthetic-v1
C0335010,P0163,VET-036,2025-04,rural,specialty,dog,mixed,12,2,gastroenteritis,pathology,2,558.43,1116.86,true,gastroenteritis; age 12; complexity 2; referral noted,synthetic-v1
C0335011,P1528,VET-036,2025-04,rural,specialty,dog,mixed,9,0,dermatitis,medication,1,258.26,258.26,true,dermatitis; age 9; complexity 0; referral noted,synthetic-v1
C0335012,P0073,VET-036,2025-04,rural,specialty,dog,small,4,0,dermatitis,medication,1,215.36,215.36,true,dermatitis; age 4; complexity 0; referral noted,synthetic-v1
C0335013,P0837,VET-036,2025-04,rural,specialty,dog,large,13,0,gastroenteritis,consult,1,364.96,364.96,true,gastroenteritis; age 13; complexity 0; referral noted,synthetic-v1
C0335014,P0912,VET-036,2025-04,rural,specialty,cat,small,10,0,dermatitis,medication,1,236.61,236.61,true,dermatitis; age 10; complexity 0; referral noted,synthetic-v1
C0335015,P0766,VET-036,2025-04,rural,specialty,dog,medium,9,0,dermatitis,medication,1,275.40,275.40,true,dermatitis; age 9; complexity 0; repeat visit; referral noted,synthetic-v1
C0335016,P1273,VET-036,2025-04,rural,specialty,cat,mixed,2,2,dermatitis,consult,1,386.84,386.84,true,dermatitis; age 2; complexity 2; referral noted,synthetic-v1
C0335017,P1564,VET-036,2025-04,rural,specialty,dog,large,14,1,gastroenteritis,pathology,2,490.95,981.90,true,gastroenteritis; age 14; complexity 1; repeat visit; referral noted,synthetic-v1
C0335018,P0373,VET-036,2025-04,rural,specialty,cat,mixed,3,1,dermatitis,consult,1,310.47,310.47,true,dermatitis; age 3; complexity 1; repeat visit; referral noted,synthetic-v1
C0335019,P1414,VET-036,2025-04,rural,specialty,cat,small,13,0,otitis,cytology,2,212.27,424.53,true,otitis; age 13; complexity 0; referral noted,synthetic-v1
C0335020,P1343,VET-036,2025-04,rural,specialty,cat,mixed,7,0,otitis,cytology,2,184.52,369.04,true,otitis; age 7; complexity 0; referral noted,synthetic-v1
C0335021,P2023,VET-036,2025-04,rural,specialty,dog,medium,13,2,dermatitis,medication,1,359.12,359.12,true,dermatitis; age 13; complexity 2; referral noted,synthetic-v1
C0335022,P1935,VET-036,2025-04,rural,specialty,dog,small,11,2,gastroenteritis,consult,1,460.79,460.79,true,gastroenteritis; age 11; complexity 2; repeat visit; referral noted,synthetic-v1
C0335023,P2177,VET-036,2025-04,rural,specialty,cat,medium,5,1,gastroenteritis,pathology,1,431.36,431.36,true,gastroenteritis; age 5; complexity 1; referral noted,synthetic-v1
C0335024,P2384,VET-036,2025-04,rural,specialty,dog,mixed,14,0,dermatitis,medication,1,306.76,306.76,true,dermatitis; age 14; complexity 0; referral noted,synthetic-v1
C0335025,P1916,VET-036,2025-04,rural,specialty,dog,large,14,0,gastroenteritis,consult,2,431.58,863.16,true,gastroenteritis; age 14; complexity 0; referral noted,synthetic-v1
C0400000,P1157,VET-001,2025-05,metro,gp,dog,mixed,7,0,gastroenteritis,consult,1,163.79,163.79,false,gastroenteritis; age 7; complexity 0; managed in setting,synthetic-v1
C0400001,P0777,VET-001,2025-05,metro,gp,dog,medium,12,2,otitis,consult,1,232.60,232.60,false,otitis; age 12; complexity 2; managed in setting,synthetic-v1
C0400002,P2283,VET-001,2025-05,metro,gp,cat,medium,9,1,gastroenteritis,pathology,1,224.09,224.09,true,gastroenteritis; age 9; complexity 1; referral noted,synthetic-v1
C0400003,P0196,VET-001,2025-05,metro,gp,dog,mixed,8,2,gastroenteritis,consult,1,231.27,231.27,false,gastroenteritis; age 8; complexity 2; managed in setting,synthetic-v1
C0400004,P2288,VET-001,2025-05,metro,gp,cat,small,9,1,dermatitis,consult,1,190.52,190.52,false,dermatitis; age 9; complexity 1; managed in setting,synthetic-v1
C0400005,P1435,VET-001,2025-05,metro,gp,dog,medium,6,0,gastroenteritis,pathology,1,197.92,197.92,false,gastroenteritis; age 6; complexity 0; managed in setting,synthetic-v1
C0400006,P1431,VET-001,2025-05,metro,gp,dog,large,10,1,gastroenteritis,consult,1,209.26,209.26,false,gastroenteritis; age 10; complexity 1; repeat visit; managed in setting,synthetic-v1
C0400007,P1990,VET-001,2025-05,metro,gp,dog,medium,8,1,otitis,consult,1,174.52,174.52,false,otitis; age 8; complexity 1; managed in setting,synthetic-v1
C0400008,P0162,VET-001,2025-05,metro,gp,cat,medium,3,0,dermatitis,medication,1,125.66,125.66,false,dermatitis; age 3; complexity 0; managed in setting,synthetic-v1
C0400009,P0502,VET-001,2025-05,metro,gp,dog,mixed,11,0,gastroenteritis,consult,2,182.39,364.79,false,gastroenteritis; age 11; complexity 0; managed in setting,synthetic-v1
C0400010,P0526,VET-001,2025-05,metro,gp,cat,large,6,0,dermatitis,consult,1,148.51,148.51,false,dermatitis; age 6; complexity 0; managed in setting,synthetic-v1
C0400011,P0767,VET-001,2025-05,metro,gp,dog,mixed,2,0,otitis,consult,1,162.79,162.79,false,otitis; age 2; complexity 0; managed in setting,synthetic-v1
C0400012,P0931,VET-001,2025-05,metro,gp,cat,large,13,1,gastroenteritis,consult,2,240.42,480.85,false,gastroenteritis; age 13; complexity 1; managed in setting,synthetic-v1
C0400013,P1333,VET-001,2025-05,metro,gp,dog,mixed,13,0,dermatitis,medication,1,159.93,159.93,true,dermatitis; age 13; complexity 0; referral noted,synthetic-v1
C0400014,P0092,VET-001,2025-05,metro,gp,dog,small,1,0,otitis,cytology,2,91.54,183.08,false,otitis; age 1; complexity 0; repeat visit; managed in setting,synthetic-v1
C0400015,P0660,VET-001,2025-05,metro,gp,cat,large,3,0,dermatitis,consult,1,150.69,150.69,true,dermatitis; age 3; complexity 0; referral noted,synthetic-v1
C0400016,P1115,VET-001,2025-05,metro,gp,cat,large,11,1,otitis,cytology,1,111.93,111.93,true,otitis; age 11; complexity 1; repeat visit; referral noted,synthetic-v1
C0400017,P0226,VET-001,2025-05,metro,gp,dog,medium,12,0,dermatitis,consult,1,163.46,163.46,false,dermatitis; age 12; complexity 0; managed in setting,synthetic-v1
C0400018,P2176,VET-001,2025-05,metro,gp,dog,large,13,1,gastroenteritis,pathology,1,250.61,250.61,false,gastroenteritis; age 13; complexity 1; managed in setting,synthetic-v1
C0401000,P1129,VET-002,2025-05,regional,gp,dog,large,1,0,dermatitis,medication,1,130.42,130.42,true,dermatitis; age 1; complexity 0; referral noted,synthetic-v1
C0401001,P2150,VET-002,2025-05,regional,gp,cat,large,14,1,gastroenteritis,pathology,1,262.93,262.93,false,gastroenteritis; age 14; complexity 1; managed in setting,synthetic-v1
C0401002,P0975,VET-002,2025-05,regional,gp,dog,mixed,3,1,otitis,consult,2,184.62,369.24,false,otitis; age 3; complexity 1; managed in setting,synthetic-v1
C0401003,P2031,VET-002,2025-05,regional,gp,cat,mixed,11,1,dermatitis,medication,1,155.97,155.97,false,dermatitis; age 11; complexity 1; managed in setting,synthetic-v1
C0401004,P0518,VET-002,2025-05,regional,gp,dog,large,5,0,otitis,consult,1,159.25,159.25,false,otitis; age 5; complexity 0; repeat visit; managed in setting,synthetic-v1
C0401005,P1384,VET-002,2025-05,regional,gp,cat,small,10,1,dermatitis,consult,1,182.50,182.50,false,dermatitis; age 10; complexity 1; managed in setting,synthetic-v1
C0401006,P2050,VET-002,2025-05,regional,gp,cat,small,4,0,gastroenteritis,consult,1,165.12,165.12,false,gastroenteritis; age 4; complexity 0; managed in setting,synthetic-v1
C0401007,P1998,VET-002,2025-05,regional,gp,dog,mixed,9,0,dermatitis,medication,1,141.58,141.58,false,dermatitis; age 9; complexity 0; managed in setting,synthetic-v1
C0401008,P0899,VET-002,2025-05,regional,gp,cat,mixed,2,1,otitis,consult,1,180.93,180.93,false,otitis; age 2; complexity 1; managed in setting,synthetic-v1
C0401009,P0382,VET-002,2025-05,regional,gp,dog,mixed,1,2,dermatitis,medication,1,163.79,163.79,false,dermatitis; age 1; complexity 2; managed in setting,synthetic-v1
C0401010,P0278,VET-002,2025-05,regional,gp,dog,mixed,12,1,otitis,cytology,1,134.83,134.83,false,otitis; age 12; complexity 1; managed in setting,synthetic-v1
C0401011,P2276,VET-002,2025-05,regional,gp,cat,small,3,0,gastroenteritis,pathology,1,211.99,211.99,false,gastroenteritis; age 3; complexity 0; repeat visit; managed in setting,synthetic-v1
C0401012,P1086,VET-002,2025-05,regional,gp,cat,small,1,1,gastroenteritis,consult,2,190.83,381.67,true,gastroenteritis; age 1; complexity 1; repeat visit; referral noted,synthetic-v1
C0401013,P2235,VET-002,2025-05,regional,gp,dog,small,6,0,dermatitis,medication,1,134.22,134.22,false,dermatitis; age 6; complexity 0; repeat visit; managed in setting,synthetic-v1
C0401014,P0366,VET-002,2025-05,regional,gp,dog,small,9,0,gastroenteritis,pathology,2,214.15,428.30,false,gastroenteritis; age 9; complexity 0; repeat visit; managed in setting,synthetic-v1
C0401015,P0291,VET-002,2025-05,regional,gp,dog,small,4,1,otitis,cytology,2,107.15,214.29,false,otitis; age 4; complexity 1; managed in setting,synthetic-v1
C0401016,P0154,VET-002,2025-05,regional,gp,cat,small,11,0,dermatitis,medication,1,161.45,161.45,false,dermatitis; age 11; complexity 0; managed in setting,synthetic-v1
C0401017,P1586,VET-002,2025-05,regional,gp,cat,small,5,0,dermatitis,medication,1,140.12,140.12,true,dermatitis; age 5; complexity 0; referral noted,synthetic-v1
C0401018,P2357,VET-002,2025-05,regional,gp,dog,mixed,11,1,otitis,cytology,1,116.51,116.51,false,otitis; age 11; complexity 1; repeat visit; managed in setting,synthetic-v1
C0401019,P0314,VET-002,2025-05,regional,gp,dog,small,14,0,gastroenteritis,consult,1,229.76,229.76,false,gastroenteritis; age 14; complexity 0; managed in setting,synthetic-v1
C0402000,P0827,VET-003,2025-05,rural,gp,dog,small,3,0,otitis,cytology,1,104.87,104.87,false,otitis; age 3; complexity 0; managed in setting,synthetic-v1
C0402001,P0088,VET-003,2025-05,rural,gp,dog,mixed,14,1,otitis,consult,1,225.73,225.73,true,otitis; age 14; complexity 1; referral noted,synthetic-v1
C0402002,P0941,VET-003,2025-05,rural,gp,dog,medium,7,0,gastroenteritis,consult,1,190.80,190.80,false,gastroenteritis; age 7; complexity 0; managed in setting,synthetic-v1
C0402003,P1387,VET-003,2025-05,rural,gp,dog,mixed,8,0,dermatitis,medication,2,129.27,258.54,false,dermatitis; age 8; complexity 0; managed in setting,synthetic-v1
C0402004,P0136,VET-003,2025-05,rural,gp,cat,large,1,0,otitis,cytology,2,106.50,213.00,false,otitis; age 1; complexity 0; managed in setting,synthetic-v1
C0402005,P0060,VET-003,2025-05,rural,gp,dog,medium,3,2,dermatitis,consult,1,218.54,218.54,false,dermatitis; age 3; complexity 2; repeat visit; managed in setting,synthetic-v1
C0402006,P2136,VET-003,2025-05,rural,gp,dog,medium,7,2,gastroenteritis,consult,1,242.30,242.30,true,gastroenteritis; age 7; complexity 2; referral noted,synthetic-v1
